id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
1050642,OH,INDIVIDUAL,3 years,Ares Inc.,A,MORTGAGE,2021-12-11,2021-06-14,2021-06-14,Fully Paid,2021-07-14,1281883,Car,A2,36 months,Not Verified,62352.00,0.1207,116.68,0.0662,3800.00,24,4187.00
710680,PA,INDIVIDUAL,3 years,Lonza Inc,A,MORTGAGE,2021-03-11,2021-04-14,2021-04-14,Fully Paid,2021-05-14,903454,Car,A2,36 months,Not Verified,54000.00,0.1129,151.64,0.0579,5000.00,20,5459.00
390765,MD,INDIVIDUAL,3 years,Rummel  Klepper  and  Kahl,A,MORTGAGE,2021-04-09,2021-10-03,2021-02-10,Fully Paid,2021-03-10,426115,Car,A3,36 months,Not Verified,60000.00,0.0036,313.37,0.0800,10000.00,11,10513.00
1026512,TX,INDIVIDUAL,4 years,Aramark,A,MORTGAGE,2021-11-11,2021-11-14,2021-12-14,Fully Paid,2022-01-14,1255698,Car,A1,36 months,Not Verified,66000.00,0.0118,91.31,0.0603,3000.00,23,3287.00
471543,FL,INDIVIDUAL,4 years,Sarasota Memorial Hospital,A,MORTGAGE,2021-12-09,2021-11-08,2021-08-11,Fully Paid,2021-09-11,595343,Car,A1,36 months,Not Verified,241875.00,0.0640,494.40,0.0705,16000.00,24,17370.00
873529,NY,INDIVIDUAL,4 years,Jefferson Lewis BOCES,A,MORTGAGE,2021-09-11,2021-09-15,2021-09-14,Fully Paid,2021-10-14,1087835,Car,A1,36 months,Not Verified,24000.00,0.0670,39.21,0.0542,1300.00,46,1411.00
550334,VA,INDIVIDUAL,4 years,Fairfax County Govt.,A,MORTGAGE,2021-07-10,2021-05-16,2021-03-11,Fully Paid,2021-04-11,709388,Car,A2,36 months,Not Verified,96000.00,0.0829,138.46,0.0676,4500.00,28,4613.00
361816,CA,INDIVIDUAL,4 years,Perot Systems,A,MORTGAGE,2021-11-08,2021-05-16,2021-11-11,Fully Paid,2021-12-11,370608,Car,A3,36 months,Not Verified,90000.00,0.0428,156.69,0.0800,5000.00,12,5641.00
399481,FL,INDIVIDUAL,4 years,Martin County School District,A,MORTGAGE,2021-05-09,2021-03-16,2021-05-12,Fully Paid,2021-06-12,442237,Car,A3,36 months,Not Verified,81804.00,0.0898,282.03,0.0800,9000.00,30,10153.00
446873,CA,INDIVIDUAL,4 years,Sacramento Child Advocates,A,MORTGAGE,2021-10-09,2021-01-16,2021-02-12,Fully Paid,2021-03-12,546914,Car,A4,36 months,Not Verified,28880.00,0.1596,63.23,0.0859,2000.00,12,2260.00
887905,VA,INDIVIDUAL,5 years,City of Richmond,A,MORTGAGE,2021-09-11,2021-05-16,2021-10-14,Fully Paid,2021-11-14,1104233,Car,A1,36 months,Not Verified,51000.00,0.1753,121.75,0.0603,4000.00,15,4383.00
834628,GA,INDIVIDUAL,5 years,Le Clos,A,MORTGAGE,2021-08-11,2021-05-16,2021-08-14,Fully Paid,2021-09-14,1044500,Car,A1,36 months,Not Verified,49000.00,0.0585,105.56,0.0542,3500.00,16,3800.00
803977,WA,INDIVIDUAL,5 years,Bellevue School District,A,MORTGAGE,2021-07-11,2021-05-16,2021-07-14,Fully Paid,2021-08-14,1009793,Car,A1,36 months,Not Verified,42000.00,0.0440,180.96,0.0542,6000.00,31,6515.00
460501,GA,INDIVIDUAL,5 years,American Home Shield,A,MORTGAGE,2021-11-09,2021-12-01,2021-04-11,Fully Paid,2021-05-11,574859,Car,A2,36 months,Not Verified,50000.00,0.0317,155.30,0.0740,5000.00,32,5398.00
500124,AZ,INDIVIDUAL,5 years,ST Microelectronics,A,MORTGAGE,2021-04-10,2021-02-13,2021-02-13,Fully Paid,2021-03-13,642219,Car,A3,36 months,Not Verified,85000.00,0.0329,247.52,0.0714,8000.00,32,8906.00
421959,GA,INDIVIDUAL,5 years,US Air Force,A,MORTGAGE,2021-07-09,2021-10-05,2021-05-10,Fully Paid,2021-06-10,496234,Car,A4,36 months,Not Verified,50000.00,0.0833,95.85,0.0932,3000.00,28,3189.00
1040942,PA,INDIVIDUAL,5 years,Agusta Westland,A,MORTGAGE,2021-12-11,2021-07-13,2021-07-13,Fully Paid,2021-08-13,1271153,Car,A4,36 months,Not Verified,139200.00,0.2009,187.75,0.0790,6000.00,31,6395.00
694067,NY,INDIVIDUAL,6 years,faztec industries,A,MORTGAGE,2021-03-11,2021-03-14,2021-03-14,Fully Paid,2021-04-14,884942,Car,A1,36 months,Not Verified,57600.00,0.0725,120.64,0.0542,4000.00,24,4343.00
720394,NV,INDIVIDUAL,6 years,Washoe County School District,A,MORTGAGE,2021-04-11,2021-04-13,2021-03-13,Fully Paid,2021-04-13,914846,Car,A3,36 months,Not Verified,37459.00,0.0061,172.71,0.0692,5600.00,8,6130.00
360506,GA,INDIVIDUAL,6 years,Classic Center,A,MORTGAGE,2021-11-08,2021-11-11,2021-11-11,Fully Paid,2021-12-11,368318,Car,A3,36 months,Not Verified,58500.00,0.0507,125.35,0.0800,4000.00,19,4512.00
673841,CA,INDIVIDUAL,6 years,Templeton Steel,A,MORTGAGE,2021-02-11,2021-07-13,2021-09-11,Fully Paid,2021-10-11,861281,Car,A4,36 months,Not Verified,60000.00,0.0140,94.59,0.0729,3050.00,12,3170.00
667916,NY,INDIVIDUAL,7 years,NYS Dept. of Environmental Conservation,A,MORTGAGE,2021-02-11,2021-02-14,2021-02-14,Fully Paid,2021-03-14,853863,Car,A1,36 months,Not Verified,65000.00,0.1429,180.96,0.0542,6000.00,33,6515.00
708650,FL,INDIVIDUAL,7 years,Centurylink,A,MORTGAGE,2021-03-11,2021-12-13,2021-12-13,Fully Paid,2022-01-13,901168,Car,A3,36 months,Not Verified,72000.00,0.0217,154.21,0.0692,5000.00,11,5543.00
608757,CA,INDIVIDUAL,7 years,"J.F. Shea Co., Inc.",A,MORTGAGE,2021-11-10,2021-05-16,2021-11-13,Fully Paid,2021-12-13,780895,Car,A5,36 months,Not Verified,123000.00,0.2340,280.61,0.0691,15000.00,50,10102.00
645985,CA,INDIVIDUAL,8 years,Hunter Industries,A,MORTGAGE,2021-01-11,2021-02-15,2021-02-13,Fully Paid,2021-03-13,826524,Car,A1,36 months,Not Verified,110000.00,0.0524,235.25,0.0542,7800.00,27,8388.00
784380,SC,INDIVIDUAL,8 years,Carolina Engine,A,MORTGAGE,2021-06-11,2021-12-15,2021-05-12,Fully Paid,2021-06-12,987587,Car,A1,36 months,Not Verified,48000.00,0.1090,135.72,0.0542,4500.00,28,4680.00
863309,CT,INDIVIDUAL,8 years,"Stafford Family Chiropractic, LLC",A,MORTGAGE,2021-09-11,2021-09-14,2021-09-14,Fully Paid,2021-10-14,1076434,Car,A2,36 months,Not Verified,77040.00,0.2050,179.47,0.0599,5900.00,30,6461.00
831388,OH,INDIVIDUAL,8 years,Vitas Healthcare Corp.,A,MORTGAGE,2021-08-11,2021-08-14,2021-08-14,Fully Paid,2021-09-14,1040609,Car,A4,36 months,Not Verified,60000.00,0.2712,62.21,0.0749,2000.00,31,2239.00
726906,VA,INDIVIDUAL,8 years,mary washington hospital,A,MORTGAGE,2021-04-11,2021-12-15,2021-02-13,Fully Paid,2021-03-13,922378,Car,A4,36 months,Not Verified,40560.00,0.0737,93.03,0.0729,3000.00,47,3292.00
749594,CA,INDIVIDUAL,9 years,Town of Apple Valley,A,MORTGAGE,2021-05-11,2021-05-14,2021-05-14,Fully Paid,2021-06-14,948842,Car,A1,36 months,Not Verified,60000.00,0.1500,108.58,0.0542,3600.00,41,3909.00
1039551,CA,INDIVIDUAL,9 years,Townsend Design,A,MORTGAGE,2021-11-11,2021-05-16,2021-12-14,Fully Paid,2022-01-14,1269489,Car,A1,36 months,Not Verified,54960.00,0.1085,167.40,0.0603,5500.00,15,6026.00
725132,DE,INDIVIDUAL,9 years,Astrazeneca Pharmaceuticals,A,MORTGAGE,2021-04-11,2021-05-13,2021-04-13,Fully Paid,2021-05-13,920343,Car,A5,36 months,Not Verified,84000.00,0.1734,183.97,0.0766,5900.00,31,6534.00
759237,MO,INDIVIDUAL,< 1 year,Tri-River Design & Construction,A,MORTGAGE,2021-05-11,2021-05-14,2021-06-14,Fully Paid,2021-07-14,959469,Car,A1,36 months,Not Verified,65000.00,0.1927,120.64,0.0542,4000.00,20,4343.00
388170,FL,INDIVIDUAL,< 1 year,AMG Imaging Supplies,A,MORTGAGE,2021-03-09,2021-05-15,2021-04-12,Fully Paid,2021-05-12,421436,Car,A1,36 months,Not Verified,50004.00,0.1010,372.55,0.0737,12000.00,31,13412.00
455641,CT,INDIVIDUAL,< 1 year,College of Westchester,A,MORTGAGE,2021-02-10,2021-10-15,2021-03-13,Fully Paid,2021-04-13,565159,Car,A5,36 months,Not Verified,52000.00,0.0909,312.81,0.0788,10000.00,20,11277.00
1031003,TX,INDIVIDUAL,10+ years,AT&T,A,MORTGAGE,2021-11-11,2021-11-14,2021-12-14,Fully Paid,2022-01-14,1260425,Car,A1,36 months,Not Verified,115000.00,0.0271,121.75,0.0603,4000.00,22,4383.00
396521,MA,INDIVIDUAL,3 years,Harvard University,A,MORTGAGE,2021-05-09,2021-10-15,2021-06-10,Fully Paid,2021-07-10,436823,Car,A3,36 months,Not Verified,99996.00,0.0432,250.69,0.0800,8000.00,18,8551.00
808963,IL,INDIVIDUAL,5 years,primus express inc,A,MORTGAGE,2021-07-11,2021-07-14,2021-07-14,Fully Paid,2021-08-14,1015737,Car,A1,36 months,Not Verified,60000.00,0.2096,150.80,0.0542,5000.00,34,5429.00
1044077,FL,INDIVIDUAL,1 year,"E-Z-GO, Textron",A,MORTGAGE,2021-11-11,2021-05-16,2021-12-14,Fully Paid,2022-01-14,1274416,Car,A2,36 months,Not Verified,45000.00,0.1632,92.12,0.0662,3000.00,23,3316.00
697609,TX,INDIVIDUAL,1 year,ETMC Carthage,A,MORTGAGE,2021-03-11,2021-11-14,2021-03-14,Fully Paid,2021-04-14,888953,Car,A4,36 months,Not Verified,40000.00,0.1041,124.04,0.0729,4000.00,12,4465.00
757255,FL,INDIVIDUAL,1 year,Florida Farm Bureau Insurance Company,A,MORTGAGE,2021-06-11,2021-06-14,2021-06-14,Fully Paid,2021-07-14,957278,Car,A5,36 months,Not Verified,55000.00,0.1647,252.51,0.0849,8000.00,27,9090.00
713504,VA,INDIVIDUAL,1 year,Graham Packaging Inc.,A,MORTGAGE,2021-04-11,2021-05-16,2021-04-14,Fully Paid,2021-05-14,906743,Car,A5,36 months,Not Verified,72000.00,0.1887,65.48,0.0766,2100.00,39,2357.00
472636,VA,INDIVIDUAL,10+ years,Prince William County Schools,A,MORTGAGE,2021-01-10,2021-02-13,2021-01-13,Fully Paid,2021-02-13,596860,Car,A1,36 months,Not Verified,75000.00,0.0173,247.20,0.0705,8000.00,24,8900.00
764852,OH,INDIVIDUAL,10+ years,Alliance Datg,A,MORTGAGE,2021-05-11,2021-06-14,2021-06-14,Fully Paid,2021-07-14,965621,Car,A1,36 months,Not Verified,85000.00,0.0476,180.96,0.0542,6000.00,22,6515.00
552448,MO,INDIVIDUAL,10+ years,"Hodgdon Powder Company,  Inc.",A,MORTGAGE,2021-07-10,2021-09-15,2021-02-13,Fully Paid,2021-03-13,711857,Car,A2,36 months,Not Verified,70000.00,0.1010,135.38,0.0676,4400.00,15,4858.00
668787,NY,INDIVIDUAL,10+ years,Metropolitan Museum of Art,A,MORTGAGE,2021-02-11,2021-02-14,2021-02-14,Fully Paid,2021-03-14,855127,Car,A2,36 months,Not Verified,48000.00,0.1040,150.88,0.0579,4975.00,11,5432.00
508736,PA,INDIVIDUAL,10+ years,Sarnoff Corporation,A,MORTGAGE,2021-04-10,2021-12-08,2021-08-12,Fully Paid,2021-09-12,656465,Car,A2,36 months,Not Verified,73400.00,0.0281,64.62,0.0676,2100.00,28,2306.00
719399,MO,INDIVIDUAL,10+ years,IRS,A,MORTGAGE,2021-04-11,2021-10-15,2021-10-11,Fully Paid,2021-11-11,913732,Car,A2,36 months,Not Verified,68800.00,0.1387,145.57,0.0579,4800.00,46,4930.00
707303,WV,INDIVIDUAL,10+ years,Champion Industries-CPC Printing,A,MORTGAGE,2021-03-11,2021-03-16,2021-01-13,Fully Paid,2021-02-13,899636,Car,A2,36 months,Not Verified,40000.00,0.0885,121.31,0.0579,4000.00,31,4299.00
788944,IL,INDIVIDUAL,10+ years,Oncology Specialists,A,MORTGAGE,2021-06-11,2021-07-14,2021-07-14,Fully Paid,2021-08-14,992748,Car,A2,36 months,Not Verified,65500.00,0.2255,91.26,0.0599,3000.00,34,3285.00
597469,IL,INDIVIDUAL,10+ years,Finley Hospital,A,MORTGAGE,2021-10-10,2021-11-08,2021-08-11,Fully Paid,2021-09-11,766903,Car,A2,36 months,Not Verified,52800.00,0.1527,59.23,0.0676,1925.00,43,2013.00
987462,KY,INDIVIDUAL,10+ years,Welborn Floral,A,MORTGAGE,2021-10-11,2021-01-15,2021-10-14,Fully Paid,2021-11-14,1211442,Car,A3,36 months,Not Verified,60000.00,0.0858,248.89,0.0751,8000.00,52,8936.00
661158,AZ,INDIVIDUAL,2 years,TrueNorth Insurance Companies,A,MORTGAGE,2021-01-11,2021-05-16,2021-02-14,Fully Paid,2021-03-14,845559,Car,A1,36 months,Not Verified,105000.00,0.0514,150.80,0.0542,5000.00,20,5429.00
1010097,MI,INDIVIDUAL,2 years,Vogel Plumbing,A,MORTGAGE,2021-11-11,2021-01-16,2021-03-12,Fully Paid,2021-04-12,1236893,Car,A1,36 months,Not Verified,60000.00,0.1446,45.66,0.0603,1500.00,35,1529.00
484323,NJ,INDIVIDUAL,2 years,control point assoc,A,MORTGAGE,2021-06-10,2021-02-16,2021-07-13,Fully Paid,2021-08-13,616593,Car,A1,36 months,Not Verified,52000.00,0.1452,146.88,0.0639,4800.00,28,5288.00
489841,NJ,INDIVIDUAL,2 years,Interfaith Medical Center,A,MORTGAGE,2021-03-10,2021-11-05,2021-05-11,Fully Paid,2021-06-11,625184,Car,A5,36 months,Not Verified,69000.00,0.2297,344.09,0.0788,11000.00,59,11796.00
1022407,LA,INDIVIDUAL,3 years,Larry Grayson Trucking,A,MORTGAGE,2021-11-11,2021-04-15,2021-08-13,Fully Paid,2021-09-13,1251195,Car,A2,36 months,Not Verified,76800.00,0.1034,184.23,0.0662,6000.00,27,6514.00
1027067,MI,INDIVIDUAL,3 years,K&K  TRANSPORT SERVICES,A,MORTGAGE,2021-11-11,2021-05-16,2021-12-14,Fully Paid,2022-01-14,1256261,Car,A2,36 months,Not Verified,70000.00,0.2038,237.96,0.0662,7750.00,26,8566.00
466091,NY,INDIVIDUAL,3 years,New York State DEC,A,MORTGAGE,2021-12-09,2021-02-14,2021-12-12,Fully Paid,2022-01-12,585294,Car,A2,36 months,Not Verified,60000.00,0.1276,139.77,0.0740,4500.00,33,5032.00
737488,TX,INDIVIDUAL,3 years,D4D Technologies,A,MORTGAGE,2021-04-11,2021-02-14,2021-02-14,Fully Paid,2021-03-14,934676,Car,A3,36 months,Not Verified,99400.00,0.0890,185.05,0.0692,6000.00,38,6655.00
839671,MD,INDIVIDUAL,4 years,Onyx Power,A,MORTGAGE,2021-08-11,2021-05-16,2021-08-14,Fully Paid,2021-09-14,1049845,Car,A2,36 months,Not Verified,96000.00,0.0160,292.01,0.0599,9600.00,11,10512.00
644846,NY,INDIVIDUAL,4 years,Storms Ford Lincoln,A,MORTGAGE,2021-01-11,2021-10-15,2021-01-14,Fully Paid,2021-02-14,825145,Car,A2,36 months,Not Verified,95000.00,0.0728,242.62,0.0579,8000.00,43,8734.00
511422,WI,INDIVIDUAL,4 years,van galder bus co.,A,MORTGAGE,2021-05-10,2021-03-16,2021-05-13,Fully Paid,2021-06-13,660596,Car,A3,36 months,Not Verified,45000.00,0.0480,46.41,0.0714,1500.00,29,1671.00
840046,CO,INDIVIDUAL,5 years,Canyon View Vineyard Church,A,MORTGAGE,2021-08-11,2021-05-16,2021-07-14,Fully Paid,2021-08-14,1050351,Car,A1,36 months,Not Verified,60000.00,0.0188,60.32,0.0542,2000.00,29,2171.00
470186,WA,INDIVIDUAL,5 years,Peak CMS,A,MORTGAGE,2021-01-10,2021-02-13,2021-01-13,Fully Paid,2021-02-13,593497,Car,A2,36 months,Not Verified,72000.00,0.2152,496.95,0.0740,16000.00,23,17890.00
810774,LA,INDIVIDUAL,5 years,american sugar refining,A,MORTGAGE,2021-07-11,2021-09-15,2021-07-14,Fully Paid,2021-08-14,1017727,Car,A3,36 months,Not Verified,80000.00,0.1452,154.37,0.0699,5000.00,20,5557.00
591656,NM,INDIVIDUAL,5 years,STATE FARM INSURANCE,A,MORTGAGE,2021-10-10,2021-02-13,2021-01-13,Fully Paid,2021-02-13,759924,Car,A4,36 months,Not Verified,38400.00,0.1072,186.67,0.0751,6000.00,13,6641.00
489630,IL,INDIVIDUAL,5 years,Coilcraft,A,MORTGAGE,2021-03-10,2021-11-09,2021-08-11,Fully Paid,2021-09-11,624789,Car,A4,36 months,Not Verified,52000.00,0.1048,121.33,0.0751,3900.00,12,4168.00
504878,MD,INDIVIDUAL,5 years,S.P. Richards,A,MORTGAGE,2021-04-10,2021-12-06,2021-06-12,Fully Paid,2021-07-12,650279,Car,A4,36 months,Not Verified,100000.00,0.0803,342.21,0.0751,11000.00,36,12106.00
638309,NY,INDIVIDUAL,6 years,altona correctional,A,MORTGAGE,2021-12-10,2021-01-14,2021-01-14,Fully Paid,2021-02-14,817666,Car,A1,36 months,Not Verified,70000.00,0.0807,180.96,0.0542,6000.00,45,6515.00
636676,NY,INDIVIDUAL,6 years,Town of Cheektowaga,A,MORTGAGE,2021-12-10,2021-01-14,2021-01-14,Fully Paid,2021-02-14,815592,Car,A2,36 months,Not Verified,51000.00,0.0137,181.97,0.0579,6000.00,10,6551.00
818975,MO,INDIVIDUAL,6 years,State of Missouri,A,MORTGAGE,2021-07-11,2021-11-13,2021-11-13,Fully Paid,2021-12-13,1027019,Car,A2,36 months,Not Verified,41664.00,0.1529,121.67,0.0599,4000.00,26,4254.00
608997,UT,INDIVIDUAL,6 years,Avocent Corp,A,MORTGAGE,2021-11-10,2021-12-10,2021-10-12,Fully Paid,2021-11-12,773056,Car,A5,36 months,Not Verified,97000.00,0.1018,252.86,0.0691,12975.00,12,8921.00
775213,GA,INDIVIDUAL,7 years,Porsche Cars N.A,A,MORTGAGE,2021-06-11,2021-06-14,2021-06-14,Fully Paid,2021-07-14,977451,Car,A1,36 months,Not Verified,68000.00,0.0145,90.48,0.0542,3000.00,25,3257.00
446193,PA,INDIVIDUAL,7 years,Compleat Restorations,A,MORTGAGE,2021-10-09,2021-04-16,2021-10-12,Fully Paid,2021-11-12,423921,Car,A2,36 months,Not Verified,52700.00,0.1724,124.24,0.0740,4000.00,18,4472.00
828138,GA,INDIVIDUAL,7 years,American Home Shield,A,MORTGAGE,2021-07-11,2021-12-01,2021-01-12,Fully Paid,2021-02-12,1037146,Car,A2,36 months,Not Verified,55000.00,0.1462,91.26,0.0599,3000.00,39,3071.00
444464,MD,INDIVIDUAL,< 1 year,Indus Corporation,A,MORTGAGE,2021-09-09,2021-11-09,2021-11-09,Fully Paid,2021-12-09,541920,Car,A3,36 months,Not Verified,45000.00,0.1139,185.76,0.0774,5950.00,18,5989.00
481657,NY,INDIVIDUAL,< 1 year,NYC TRANSIT,A,MORTGAGE,2021-02-10,2021-04-16,2021-05-12,Fully Paid,2021-06-12,612600,Car,A4,36 months,Not Verified,58000.00,0.0989,298.65,0.0751,9600.00,11,10669.00
997561,KY,INDIVIDUAL,10+ years,S&S Tire,A,MORTGAGE,2021-10-11,2021-12-15,2021-05-12,Fully Paid,2021-06-12,1222660,Car,A3,36 months,Not Verified,80796.00,0.1019,155.56,0.0751,5000.00,29,5061.00
891766,OK,INDIVIDUAL,3 years,Eye care centers of america,A,MORTGAGE,2021-09-11,2021-12-15,2021-06-14,Fully Paid,2021-07-14,1108628,Car,A4,36 months,Not Verified,30000.00,0.0920,159.59,0.0790,5100.00,23,5734.00
749248,TX,INDIVIDUAL,7 years,Dematic Corp.,A,MORTGAGE,2021-05-11,2021-05-16,2021-04-13,Fully Paid,2021-05-13,948466,Car,A3,36 months,Not Verified,73440.00,0.0559,216.11,0.0699,7000.00,11,7670.00
353365,PA,INDIVIDUAL,10+ years,Self-employed,A,MORTGAGE,2021-08-08,2021-11-08,2021-08-11,Fully Paid,2021-09-11,356975,Car,A4,36 months,Not Verified,26796.00,0.0658,78.72,0.0832,3000.00,15,2834.00
1032953,NY,INDIVIDUAL,10+ years,NY State,A,MORTGAGE,2021-11-11,2021-10-15,2021-01-12,Fully Paid,2021-02-12,1262713,Car,A5,36 months,Not Verified,47500.00,0.1976,111.14,0.0890,3500.00,34,3526.00
442982,OH,INDIVIDUAL,1 year,BP Corporation North America,A,MORTGAGE,2021-09-09,2021-11-07,2021-08-11,Fully Paid,2021-09-11,538542,Car,A3,36 months,Not Verified,79000.00,0.0317,218.54,0.0774,7000.00,22,7724.00
888206,AR,INDIVIDUAL,10+ years,TEMPLE INLAND,A,MORTGAGE,2021-09-11,2021-11-11,2021-11-11,Fully Paid,2021-12-11,1104499,Car,A2,36 months,Not Verified,49536.00,0.0908,159.66,0.0662,5200.00,29,5229.00
793476,KS,INDIVIDUAL,10+ years,Farrar Corp,A,MORTGAGE,2021-06-11,2021-12-08,2021-08-12,Fully Paid,2021-09-12,997991,Car,A2,36 months,Not Verified,96000.00,0.1465,127.76,0.0599,4200.00,20,4430.00
777143,MO,INDIVIDUAL,10+ years,Lee's Summit Schools,A,MORTGAGE,2021-06-11,2021-05-16,2021-02-13,Fully Paid,2021-03-13,979595,Car,A3,36 months,Not Verified,69600.00,0.1310,37.05,0.0699,1200.00,22,1305.00
978335,TX,INDIVIDUAL,3 years,CareFusion,A,MORTGAGE,2021-10-11,2021-02-15,2021-10-12,Fully Paid,2021-11-12,1201393,Car,A1,36 months,Not Verified,84554.16,0.1524,109.57,0.0603,3600.00,32,3768.00
664660,AZ,INDIVIDUAL,3 years,TransPac Aviation Academy,A,MORTGAGE,2021-02-11,2021-11-10,2021-10-11,Fully Paid,2021-11-11,849849,Car,A1,36 months,Not Verified,90000.00,0.1035,90.48,0.0542,3000.00,30,3099.00
510217,PA,INDIVIDUAL,3 years,TIAA-CREF,A,MORTGAGE,2021-05-10,2021-07-15,2021-05-13,Fully Paid,2021-06-13,658773,Car,A2,36 months,Not Verified,85000.00,0.1276,123.08,0.0676,4000.00,27,4431.00
578534,CO,INDIVIDUAL,3 years,Holland Hart LLP,A,MORTGAGE,2021-09-10,2021-08-15,2021-09-13,Fully Paid,2021-10-13,743854,Car,A5,36 months,Not Verified,35100.00,0.1593,145.46,0.0788,4650.00,10,5237.00
795748,TX,INDIVIDUAL,3 years,TTUHSC,A,MORTGAGE,2021-06-11,2021-05-16,2021-06-14,Fully Paid,2021-07-14,1000505,Car,A5,36 months,Not Verified,45600.00,0.1605,45.77,0.0849,1450.00,18,1647.00
660364,CA,INDIVIDUAL,6 years,Universal Punch Corp.,A,MORTGAGE,2021-01-11,2021-12-06,2021-06-12,Fully Paid,2021-07-12,844598,Car,A3,36 months,Not Verified,81504.00,0.2488,74.02,0.0692,2400.00,27,2572.00
869076,NV,INDIVIDUAL,6 years,Executive Jet Management,A,MORTGAGE,2021-09-11,2021-04-16,2021-03-13,Fully Paid,2021-04-13,1064045,Car,A4,36 months,Not Verified,97000.00,0.0878,186.61,0.0749,6000.00,20,6527.00
537890,MA,INDIVIDUAL,8 years,valley Plating,A,MORTGAGE,2021-06-10,2021-07-14,2021-07-12,Fully Paid,2021-08-12,694760,Car,A3,36 months,Not Verified,57000.00,0.1166,216.59,0.0714,7000.00,30,7699.00
441568,TX,INDIVIDUAL,9 years,Cypress-Fairbanks ISD,A,MORTGAGE,2021-09-09,2021-12-01,2021-01-12,Fully Paid,2021-02-12,535793,Car,A3,36 months,Not Verified,102996.00,0.1547,249.75,0.0774,8000.00,30,8934.00
784597,VA,INDIVIDUAL,1 year,Fleetwood Goldcowyard,A,MORTGAGE,2021-06-11,2021-11-13,2021-09-12,Fully Paid,2021-10-12,963690,Car,A2,36 months,Not Verified,60000.00,0.0260,228.14,0.0599,7500.00,30,7911.00
617174,CA,INDIVIDUAL,10+ years,USA Properties Fund,A,MORTGAGE,2021-11-10,2021-05-16,2021-11-11,Fully Paid,2021-12-11,791294,Car,A2,36 months,Not Verified,66560.00,0.0757,127.38,0.0579,4200.00,29,4394.00
1004390,IL,INDIVIDUAL,2 years,Tony Pai LLC,A,MORTGAGE,2021-10-11,2021-03-13,2021-03-13,Fully Paid,2021-04-13,1230821,Car,A2,36 months,Not Verified,124800.00,0.1124,153.52,0.0662,5000.00,25,5182.00
594970,IL,INDIVIDUAL,2 years,"Ideosity, Inc.",A,MORTGAGE,2021-10-10,2021-12-02,2021-01-12,Fully Paid,2021-02-12,763931,Car,A2,36 months,Not Verified,120000.00,0.2110,184.61,0.0676,6000.00,63,6416.00
577896,WV,INDIVIDUAL,2 years,AEP,A,MORTGAGE,2021-09-10,2021-05-16,2021-03-13,Fully Paid,2021-04-13,743084,Car,A4,36 months,Not Verified,97200.00,0.0877,171.11,0.0751,5500.00,26,6138.00
427621,IL,INDIVIDUAL,4 years,ConnectGO Internet Inc,A,MORTGAGE,2021-08-09,2021-12-11,2021-02-12,Fully Paid,2021-03-12,451034,Car,A5,36 months,Not Verified,100000.00,0.0960,142.98,0.0894,4500.00,49,5125.00
607161,CA,INDIVIDUAL,5 years,st joseph,A,MORTGAGE,2021-11-10,2021-11-06,2021-04-11,Fully Paid,2021-05-11,778911,Car,A2,36 months,Not Verified,60000.00,0.0398,193.34,0.0579,7200.00,13,6493.00
1050591,TX,INDIVIDUAL,7 years,Westlake Chemical Company,A,MORTGAGE,2021-12-11,2021-02-15,2021-12-14,Fully Paid,2022-01-14,1281827,Car,A2,36 months,Not Verified,60000.00,0.1984,128.96,0.0662,4200.00,29,4642.00
784065,CA,INDIVIDUAL,8 years,DDI,A,MORTGAGE,2021-06-11,2021-06-14,2021-07-14,Fully Paid,2021-08-14,987239,Car,A3,36 months,Not Verified,44000.00,0.0982,111.15,0.0699,3600.00,21,4001.00
973462,MO,INDIVIDUAL,< 1 year,Shick USA,A,MORTGAGE,2021-10-11,2021-05-13,2021-05-13,Fully Paid,2021-06-13,1195465,Car,A2,36 months,Not Verified,54000.00,0.2227,294.76,0.0662,9600.00,34,10371.00
375143,NJ,INDIVIDUAL,< 1 year,United Natural Food Inc,A,MORTGAGE,2021-01-09,2021-04-14,2021-02-12,Fully Paid,2021-03-12,397032,Car,A2,36 months,Not Verified,105000.00,0.1409,155.96,0.0768,5000.00,38,5614.00
737546,PA,INDIVIDUAL,1 year,EvolveIP,A,MORTGAGE,2021-04-11,2021-02-16,2021-02-12,Fully Paid,2021-03-12,934744,Car,A2,36 months,Not Verified,71040.00,0.0764,90.99,0.0579,3000.00,25,3117.00
571927,WY,INDIVIDUAL,10+ years,Murphy's Mountain Jewelers,A,MORTGAGE,2021-08-10,2021-03-14,2021-09-13,Fully Paid,2021-10-13,735661,Car,A3,36 months,Not Verified,22000.00,0.1309,222.78,0.0714,7200.00,15,8020.00
555691,WA,INDIVIDUAL,5 years,city of hoquiam,A,MORTGAGE,2021-07-10,2021-08-13,2021-08-13,Fully Paid,2021-09-13,715619,Car,A4,36 months,Not Verified,66000.00,0.1149,264.45,0.0751,8500.00,24,9520.00
